,Author,Institute,LAT,LON,topic,Name
1997,6173b4dae8b09786dc91322c,Ghent University,51.00784845,3.710883068491984,0,Piet Demeester
1998,61520a19696c7947ccc4c43a,University of Szczecin,53.4184065,14.535685294102624,0,Anna Kalinka
1999,61697245ebc123114ad46407,Norwegian University of Science and Technology,63.40868325,10.468908740551136,0,Thor I. Fossen
2000,6171e499935198f065db774a,"California State University, Northridge",34.2455346,-118.52631952723748,0,Taehyung Wang
2001,6171ab54460415f9f219ef17,University of Science and Technology Beijing,39.99023335,116.35317534355887,0,Qitao Mu
2002,6166cbb3a3657366e54e2fad,University of Strasbourg,48.5817042,7.76465551520693,0,Arthur Gubian
2003,616b2046b942e81812e652db,Beijing Information Science and Technology University,39.98857445,116.34064778476372,0,Shan Ai
2004,616e9b82f6f4904eff088572,Indiana University South Bend,41.6642161,-86.220977,0,Mohammad I. Merhi
2005,61548c28e97a629785f89f4a,Institute for Advanced Study,40.3322547,-74.66578773959287,0,G R K Naidu
2006,616ab035ea867c6da861dc34,Xi'an University of Technology,43.6519941,-79.4068669,0,Yichuan Wang
2007,616bc08eb6a30a990e9884a9,Sichuan University,30.6335392,104.08155875763552,4,Zeshui Xu
2008,614f1e5d9330963bc91413a7,Brandenburg University of Applied Sciences,52.3888479,13.1197939,4,Lukas R. G. Fitz
2009,614de2cef0fc711320c82aca,Indian Institute of Technology Kharagpur,22.31442745,87.31039202691741,0,J. Agbajor
2010,6168f4e068c600509a4eb2f5,Huawei Technologies,48.8317802,2.2583134,0,Geethu Thomas
2011,61682c53d5646dfac166af70,ROC Kop van Noord Holland,52.95245215,4.763314917278136,7,Gert Folkerts
2012,6150b88e63007987110a0d3a,Dalhousie University,44.6375234,-63.5872235,7,Carolyn M. Gaspar
2013,616ceb068b2fa90321ea2836,University College London,51.52420305,-0.1330007242592954,7,Walter Eaves
2014,61693ef4e8b2e5a634689804,Taiyuan University of Technology,50.82126,4.349652894133002,2,Y.L. Wang
2015,6162d09b0d75ef5cb7815941,Università Campus Bio-Medico di Roma,41.76737275,12.46955153425359,2,David Linton
2016,6152f40c334a3750bfa600b6,Utrecht University,52.08340265,5.148315067762755,2,Harold Bok
2017,6166063fea6a95a59f67a983,Culham Centre for Fusion Energy,51.6576683,-1.2262126,2,Pui-Wai Ma
2018,616c1949ebae6822626e8bb9,University of Hradec Králové,50.2016135,15.8356852,2,Petra Poulová
2019,6171ca547158c7f170abb6de,School of Engineering of the Polytechnic Institute of Porto,29.8910941,-97.93768392991332,2,Manuel F. Silva
2020,6172e724bab347de4ced23a3,National Taipei University,24.9431604,121.36865995718922,2,Yu-Sheng Wu
2021,6169c9551b970aa26c69c1fe,University of Zagreb,45.81689475,15.897824045977195,2,Kresimir Misura
2022,6165667b7c1482953b64879a,Mokpo National University,45.81429595,8.827388746926989,2,S.H. Kim
2023,616dbcecf0242c09a4279040,OFFIS,53.1488083,8.2000673,2,Andreas Lüdtke
2024,6168ad381aae4d3e7d754063,University of Pavia,45.18692655,9.156876823159685,2,Arianna Dagliati
2025,6173b21ce8b09786dc9131f8,University of Crete,35.3538006,24.449629253670096,2,Spyros Lyberis
2026,61717aea99e36d17f3507445,Telcordia Technologies,43.2639397,-79.917825231868,2,H Kim
2027,614c59b30a236166770e4824,Cornell University,42.4505507,-76.47835129554275,2,Jack Weber
2028,61715d9311b122bb776e8dd4,Technische Universität Braunschweig,52.2730488,10.535104889442556,0,Katarina Miller
2029,61698bbfc74a16bb5caa36f6,École des Mines d'Albi-Carmaux,43.92209015,2.1780865993744323,0,David StJohn
2030,616bb553b6a30a990e988401,The National Institute of Telecommunications,48.33230585,10.896269325270588,6,Ewa Orłowska
2031,617144ab37a0b05083cd8bf9,ETH Zurich,47.37650429999999,8.547320748062326,6,Yuriy Fedoryshyn
2032,61716859fe9d484e3df75b08,Shijiazhuang Information Engineering Vocational College,38.0341342,114.59324219270644,0,Weike Lai
2033,6171653efe9d484e3df75ae2,University of Alberta,53.52682,-113.5244937350756,0,Edmond Lou
2034,614fe8b296fccec11411b5b5,Harokopio University,37.96124825,23.70821256017702,2,Antonis Lempesis
2035,616849b16c7d162629633e92,Colorado State University,40.57065665,-105.08539947634978,2,Charles Anderson
2036,6152f4d5334a3750bfa600bf,Helmholtz-Zentrum Dresden-Rossendorf,51.057451,13.953310881452223,0,Falk Poenisch
2037,614c9ff2ae1dc2e5d3db1722,University of Nottingham Ningbo China,29.802278,121.55935633845051,0,Jue Wang
2038,6167bfb93fbcc48ee5c89d2b,Haute école de santé Genève,46.1920018,6.152354703449287,0,Jerome Schmid
2039,615342d4c831182187cc7934,Hull and East Yorkshire Hospitals NHS Trust,12.941559000000002,77.5659889322846,0,Colin R. Martin
2040,61680539b3e2860f4b311d92,University of Strasbourg,48.5817042,7.76465551520693,0,Nicolas Padoy
2041,6166eaa4531323f852ca5cb4,Universidad de Valladolid,41.6516894,-4.7209841,0,Ma. Carmen Martínez
2042,616f3dd3df772f7fea5005b8,Grenoble Institute of Technology,45.1908798,5.7169733,0,B. Xu
2043,61688ccfab4b08e74584af9c,Telekom Deutschland GmbH,50.7232271,7.1451317091727375,4,Felix Wissel
2044,61652d8abf5a8f3e32db1513,Lomonosov Moscow State University,55.7055406,37.5360595,4,Vladimir Grachev
2045,6166dfad051dcc84ffd41c67,Vasavi College of Engineering,17.38062145,78.38301274296403,4,Nagaratna P. Hegde
2046,616aef6ba30ca48df2b8dc43,Harvard Medical School,42.3359523,-71.10110582689845,0,Jinghao Men
2047,614f3397ec7756533f1dc315,Peoples' Friendship University of Russia,55.6509317,37.50072676122946,0,Louise Connelly
2048,614c6c930a236166770e49a6,Nanjing Audit University,32.0629489,118.6053006,0,Jennifer Arcuri
2049,6150b99263007987110a0d45,"Covenant University Ota Ogun State, Nigeria",6.67198195,3.1573812951610805,0,Romanus Osabohien
2050,616c8a0d46532327e62ffe80,None,44.933143,7.540121,0,Huaikun Xiang
2051,617274b44b01cd4f14cd79cb,VIT University,43.6623818,-79.4243791,0,Abhishek Mukherjee
2052,6169584b50b8295383ba556e,Ryerson University,43.6583244,-79.37892515687948,0,Priyanka Sarode
2053,6173a5c9e8b09786dc913113,Università del Salento,40.3586434,18.16552399551448,0,Massimo Cafaro
2054,6169ae70cb036a08e93a0770,University of Twente,52.2233862,6.8854239028157,2,Wang Feng
2055,614e1ea99a7180fd64c66d7e,Victoria University Melbourne,-37.8149054,144.95474433145225,2,Robert Walters
2056,616842546c7d162629633e04,Facebook,-1.2772989,36.76095918258451,2,Ahmed Nazeem
2057,615011d45f993818b0233e75,South China University of Technology,23.0143035,113.40040995700508,2,Zhiwen Yu
2058,6163c00b26c973bf072c2ff4,Monash University (Australia),-37.910776350000006,145.13480648790716,0,Cyrille Boyer
2059,616e01f4efce095c7b2f69a9,Central South University of Forestry and Technology,41.82175755,-72.24277535505323,0,Jiali Nie
2060,6150a65663007987110a0c17,Wayne State University,42.35720515,-83.07094978691399,2,Weisong Shi
2061,614f31ccec7756533f1dc2f6,University of Caldas,35.73709885,-5.8929247716384126,2,Gustavo Isaza
2062,6168057cb3e2860f4b311d94,Massachusetts General Hospital,42.36286045,-71.06875296664998,2,Daniel A Hashimoto
2063,6152ad6e6413e534684006e9,Sichuan University,30.6335392,104.08155875763552,2,Min Wu
2064,6168449e6c7d162629633e2b,Hospital Martha-Maria Halle-Dölau,51.5031341,11.876283099601242,0,U Kienast
2065,616a8772c05869807e3d8080,Arizona State University,33.4213467,-111.9331581722234,0,PanKoo Kim
2066,616b34a82901f04533791a44,Universidade Federal de Lavras (UFLA),-29.4452395,-50.5821688,0,André Pimenta Freire
2067,616b57b74602cc92ba1639b2,Université de Rennes 2,48.1193848,-1.7014869659553993,0,Yann Le Cunff
2068,614dcf6c657811d8b0da1457,"University of California, Davis",38.5217429,-121.7522493507393,4,Suyash Gupta
2069,616f3774df772f7fea500559,Heilongjiang University of Chinese Medicine,46.7677836,23.59197655428016,4,Junjie Fan
2070,61545ef103ae222d72712244,Università degli Studi di Salerno,40.75536805,14.780730661641217,4,Antonio Pietrosanto
2071,615344e5c831182187cc795e,Goethe-Universität Frankfurt am Main,50.1309981,8.66937317512364,2,Thomas Lippert
2072,6172dd12d0f13119d9d2035f,Indian Institute of Information Technology Allahabad,25.4297089,81.7728296231581,2,Sonali Agarwal
2073,614b56366b8ee4b71c58ad1b,Lambton College,42.97666095,-82.34774163972217,2,Saurabh Deswal
2074,6150a77b63007987110a0c2a,Indian Institute of Technology Ropar,30.96595005,76.47297717536946,2,Sujata Pal
2075,6152b25d6413e53468400737,Organisation for Economic Co-operation and Development (OECD),48.86167375,2.2692356597225416,2,Jelena Zascerinska
2076,61646cf38bbc48ddd8b0d2a6,Technische Universität Kaiserslautern,49.4246142,7.754214153273509,2,Alexander Köpper
2077,616499dd8e6e3adce4d2471f,TEAGASC - The Agriculture and Food Development Authority,-31.99544665,115.88374622680936,2,Per-Erik Mellander
2078,616f14d1eb972c9a73aac236,National Energy Technology Laboratory,12.99415605,80.2366825512945,6,Taehyung Park
2079,6151a03bf59d46878f272e48,University of Minho,41.5599112,-8.3968123,6,Pallabi Pati
2080,616e01acefce095c7b2f69a3,Fuzhou University,26.0614068,119.19334162717392,6,Hongan Wei
2081,6168055fb3e2860f4b311d93,Harvard Medical School,42.3359523,-71.10110582689845,6,Thomas M. Ward
2082,615063ac6e701bf08b1b55f3,University of Waterloo,43.4701994,-80.54524293779451,6,Jennifer Boger
2083,616c1131ebae6822626e8b01,None,44.933143,7.540121,6,Stacee Demmer
2084,615187419073d9666ab8840a,Applied Science Private University,32.0393817,35.900277320931785,8,Ahmad Awad Alnaimi
2085,614de13af0fc711320c82aa9,Abu Dhabi University,24.36580325,54.56384345125584,8,Huda Alhajeri
2086,614f7539b506626d3092d12e,Tel Aviv University,32.1037064,34.8046101,8,I Práznovec
2087,6151fe11696c7947ccc4c396,Stellenbosch University,-33.931521950000004,18.867665592062465,8,Paul James Williams
2088,6154b17f2116ae81374cef1d,"University of California, Berkeley",37.86865795,-122.25593425935196,6,Muhammad Dailami
2089,616af780a46f284bc5044c0e,University of Louisville,38.21332235,-85.75770751081866,6,Basheer Hawwash
2090,6165af36790282318c1ec1bc,Ningbo Institute of Materials Technology and Engineering，CAS,34.98131465,-101.90386901917174,6,Jia-Bo Le
2091,6172770a4b01cd4f14cd79fb,University of Mysore,12.3063026,76.64047619662347,8,Dileep Kumar Achutha
2092,614d3dbb4141bdf3422761c0,Al-Aqsa University,31.3561739,34.2730149,8,Tamer Fatayer
2093,614f6bdbb506626d3092d0a4,Université Grenoble Alpes,45.1670258,5.7023,4,Stéphanie Chollet
2094,6161ff0196ab0489bb2c4ddf,Louisiana State University,30.40576185,-91.18597450265686,6,Megan La Peyre
2095,616abc4eaf6a2e47888c7e87,University of North Dakota,47.926541150000006,-97.07212085037052,6,Hassan Reza
2096,6168a418822e8b9bf15e696f,National College of Business Administration & Economics,30.2407198,71.5359658,6,Syed Shehryar Akbar
2097,616b1d85b942e81812e652a6,Duke University,36.00015569999999,-78.94422972195878,6,Krishnendu Chakrabarty
2098,616f331adf772f7fea500515,"University of Technology, Baghdad Iraq",33.31191115,44.44714739534258,6,Suha Shihab
2099,6151580078dfda7a654c4789,Eugene Lang College,34.0218833,-118.28586662125,6,Christa Jungnickel
2100,6153601420220aa64969ff45,VIT University,43.6623818,-79.4243791,6,Chandra Mouli P.V.S.S.R.
2101,616ad5e5c2f3d3fe6cd5ecba,Institute of Computing Technology,34.6988529,135.1936779,6,Zhihua Yu
2102,6153e1b019828ea85ed7a25f,None,44.933143,7.540121,0,Emma De Roy
2103,616adb67c2f3d3fe6cd5ed0a,College of Engineering Trivandrum,8.5441425,76.90430130706156,0,A. S. Ajeena Beegom
2104,616862f609c54c7da90697d2,Max Bergmann Center of Biomaterials (MBC),50.2901018,18.67681342897426,0,Rahul Raj
2105,6150a52763007987110a0c08,"University of California, Santa Barbara",34.414602450000004,-119.84581004701371,0,Rene Weber
2106,615099f0dd77338c4792b310,Polsko Amerykańskie Kliniki Serca,51.37551535,19.35149280921595,0,Krzysztof Milewski
2107,6167118d0237283c035f9482,Sapienza University of Rome,32.03159165,44.37252707581807,0,V.I. Neiman
2108,6169285af84c9e7bcf6d0d9d,University of Delhi,28.5846757,77.16358980822572,5,Deepti Chopra
2109,61647ce1f22d557b7db76cef,Virginia Polytechnic Institute and State University,37.22192675,-80.42728184013652,5,Saied Taheri
2110,6150b32a63007987110a0cdd,"University of California, Davis",38.5217429,-121.7522493507393,5,James Fowler
2111,61698476f6ac605a64697747,Chiang Mai University,18.80092635,98.95215523032442,5,Jörg Wellnitz
2112,614dcfb7657811d8b0da145b,NEC Laboratories America,40.35973365,-74.59521947713884,5,Junichi Tatemura
2113,614c60880a236166770e48ae,Middle East Technical University,39.87549675,32.78553505584672,5,Kaan Furkan Altınok
2114,61717425fe9d484e3df75bcd,University of Oulu,65.05932770000001,25.467357691873588,5,Savo Glisic
2115,617171c8fe9d484e3df75ba0,None,44.933143,7.540121,5,Eric Graeme Chester
2116,6169570050b8295383ba555b,Matepe University,-23.56096405,-46.72770807289966,0,Asaf Varol
2117,6161a71ed1748152acdfa1d1,Harvard Medical School,42.3359523,-71.10110582689845,0,Zipei Zhang
2118,616c17e1ebae6822626e8b9f,VŠB-Technical University of Ostrava,-16.5099004,-68.1264839,0,Miroslav Pokorný
2119,6170f22ffaad3d5fe1840929,Beijing University of Posts and Telecommunications,39.960138650000005,116.3519588797128,0,Yanyan Yang
2120,6169f07b54c3dc5adbee79fd,"University of California, Berkeley",37.86865795,-122.25593425935196,0,JiaShu Chen
2121,61649a938e6e3adce4d24727,Alibaba Group,30.1918037,120.185449,8,Jingren Zhou
2122,61697824b70a888e91232f7e,University of Porto,41.1783505,-8.596251089656072,8,Dongyuan Yang
2123,6166da11c9fec16768320fae,None,44.933143,7.540121,5,Giuliano Grassi
2124,616c11f4ebae6822626e8b12,Port Said University,31.25809275,32.276256493065546,5,Vitaliy Olegovich Chulkov
2125,614f09029330963bc914126a,Massachusetts Institute of Technology,42.3582529,-71.0966272383055,0,Alexander Lipton
2126,614c66fa0a236166770e493d,Universitas Sriwijaya,-3.2255315,104.64599905341788,0,Siska Almaniar
2127,614b4e656b8ee4b71c58ac9e,University of Bergen,60.36887575,5.351111541486731,0,Andreas Lothe Opdahl
2128,616699480812d5eb5b1aa723,Durham University,54.78042375,-1.5754723700341473,0,Hanna A. Ruszczyk
2129,616ece8a48b6a07ed5acc9c0,Northwestern Polytechnical University,34.24691835,108.91061577542916,8,Feiping Nie
2130,6168236e65a75e247dd876ab,Hunan University,28.1795243,112.9412812988973,8,Jian Ren
2131,6167f2e7b3a3cbdea388b561,Universitat Jaume I,39.994312,-0.0713961629394516,8,Aarón Rodríguez Serrano
2132,6166927a6c32b1f0cce11f5f,Polish Academy of Sciences,52.2377936,21.0181978,5,Łukasz Rudnicki
2133,6169c1681b970aa26c69c17a,"University of California, Santa Barbara",34.414602450000004,-119.84581004701371,5,Brent Hecht
2134,61508b72dd77338c4792b21b,"St. Mary's Hospital (WI, USA)",43.0585906,-89.40424712152567,2,Ara Darzi
2135,616864d909c54c7da90697f7,University of Iceland,64.13994175,-21.949059100908592,2,Gudberg Konrad Jonsson
2136,61644aeaa880e290c59baa89,Italian National Research Council,-30.0313848,-51.22075940435953,5,Massimo Martinelli
2137,616bdc8d5187ca6b867e78a3,"Queen Mary, University of London",51.5247272,-0.0393103466301624,5,Putu Bagus Arya
2138,617332c22bcf31b677b5bc76,Mississippi State University,33.4386876,-88.79432320417112,4,Li Zhang
2139,616bd08f5187ca6b867e77d6,China Agricultural University,40.02522795,116.27459029598047,4,Ning Ding
2140,616ce9468b2fa90321ea2817,None,44.933143,7.540121,7,R. Xin
2141,614d648f0804e12d1c701429,UNIVERSITY MEDICAL CENTER GÖTTINGEN GEORG-AUGUST-UNIVERSITY,47.5647714,7.56567267210859,7,Ulrich Sax
2142,61647916f22d557b7db76caa,None,44.933143,7.540121,7,Florian Frantzen
2143,614c388b5adafc0d8cd8b78f,Université de Rennes 1,48.118327,-1.641785241450091,7,June Sallou
2144,614f80d3b506626d3092d1de,The University of York,53.9453903,-1.0314592943104677,7,David Torgerson
2145,617229b2e5d6b0fdaf0f15ce,"Narayana Engineering College, Guduru, India",14.1577469,79.8565905,7,D. Meng
2146,6171a8a9460415f9f219ef07,Kyushu Sangyo University,33.67077675,130.44449860821308,7,Bernady Apduhan
2147,616aeaa9a30ca48df2b8dc1b,Duke University,36.00015569999999,-78.94422972195878,7,Shalin Shah
2148,6169a9e2cb036a08e93a070e,Medical University of Vienna,48.19853965,16.369861676286614,6,Sasan Moradi
2149,614f255d9330963bc9141403,Mitsubishi Electric Corporation,34.9708341,138.41649857433958,6,Cliff Wang
2150,614dd90c657811d8b0da1504,Ocean University of China,36.0636494,120.33292670981562,6,Ruichun Hou
2151,616c951446c4225dba57329a,Dr. Sivanthi Aditanar College Of Engineering,8.522578549999999,78.08972081608475,6,Kolupuri Devi Charani
2152,6167b5eb4238181968f258a7,University of Piraeus,37.94173275,23.653032618219704,7,Eugene Volokh
2153,616b12a3b942e81812e65203,None,44.933143,7.540121,7,O. A. Zolotukhina
2154,616841096c7d162629633df5,C2RO,54.0856448,13.389089,7,Soodeh Farokhi
2155,61523a0bc288cc4da5ee2e9e,The University of Manchester,53.4657087,-2.232734319907597,6,Hiroyasu Nomura
2156,616fe3e5a4ebe2d84e83d2c9,Hexagon,-32.0058992,115.8940257,6,Stefan Cavegn
2157,617270724b01cd4f14cd7982,Arkansas State University - Jonesboro,35.843356,-90.67439086474856,4,Hai Jiang
2158,61642d2312b641baec7afbff,University of Cologne,50.92804455,6.928130514523661,6,Christopher Gaisendrees
2159,615174600fc4ccaaa2ef0081,Otto-von-Guericke-Universität Magdeburg,52.1399175,11.645391481095515,6,Jörg Pieschel
2160,616e5c77c7c18e3fffa5c829,Health and Safety Executive,52.4511441,-2.012019526117286,6,Mike Wardman
2161,61715fda11b122bb776e8df2,University of Saskatchewan,52.13441935,-106.6277768327002,6,Seok-Bum Ko
2162,6154c690ae1e71978926fa90,Bar Ilan University,32.06932925,34.84334338615306,6,Ido Bachelet
2163,617275a44b01cd4f14cd79da,Beijing University of Technology,39.87391435,116.47720242035405,6,Sadig Al-Marog
2164,61728e1a59d9fc3b79b07219,IBM,48.7183588,21.2643753,6,Jr. James A. Martin
2165,614f1ed79330963bc91413b2,Mayo Clinic - Scottsdale,33.58561,-111.79438351039818,6,R G Zala
2166,616f9e992edd5fccd0a4fb42,JD College of Engineering and Management,39.9493382,-75.18964402998125,4,Avinash Ikhar
2167,6171b5a845aa4cab4b84cc24,University of Lorraine,48.269078,4.066495910506452,4,J. Park
2168,6172895c59d9fc3b79b071cc,University of Birmingham,52.4522956,-1.93128567260082,3,Lee Chapman
2169,616dbb3cf0242c09a4279027,Italian National Research Council,35.81831485,-106.26542797989916,0,Sabiha Tahrat
2170,61525becbb09495d0a7a6b4e,"Veterinary College, Shimoga",13.967064,75.5350422,0,Harisha M.
2171,614ca712ae1dc2e5d3db17a3,Peerwith + Connecting Experts,33.7030067,-7.3738661,0,Ba Essam
2172,61734305ac95651c3fd19bcf,Université de Montpellier,43.6315655,3.8618177,0,Fanny Coffigniez
2173,614f45edec7756533f1dc42a,Australian Council for Educational Research,-37.82788895,145.0587981771196,7,Thomas Monks
2174,616710160237283c035f9451,Seoul National University of Science and Technology,37.632441400000005,127.07946475957468,7,W. Chou
2175,616965cdebc123114ad46355,None,44.933143,7.540121,7,J. Huppe
2176,616f391adf772f7fea50057c,Technische Universität Clausthal,51.80195535,10.34550527586038,7,Jan Weglarz
2177,616abf11af6a2e47888c7eca,Multimedia University,2.927909,101.64178993542484,7,Abhishek Iyer
2178,61733a592bcf31b677b5bcfc,Simon Fraser University,49.2767096,-122.9178029643884,7,Peter Liljedahl
2179,616e12eecae5de5d692959be,Oregon Health and Science University,39.782373500000006,-84.08257289756106,7,J. A. Magnuson
2180,6153554320220aa64969fe86,Technische Universität München,48.149554550000005,11.56775314178376,7,Sebastian Würl
2181,616b4e2e4602cc92ba163909,Indiana University Bloomington,39.1798386,-86.50936842298121,7,David B. Leake
2182,61619e9ad1748152acdfa16f,"College of Engineering, Pune",18.52930005,73.85682537025511,7,Swati Marwadi
2183,6169b202cb036a08e93a07b1,Intel,42.3816751,-71.5536469958275,6,Ramesh Illikkal
2184,6171457e37a0b05083cd8c05,Maharaja Surajmal Institute Of Technology,28.62108885,77.0922667499581,6,Nishtha Nishtha
2185,616a341fc3938b7a99c1e573,"Weikang Bio-Technology Co., Ltd. Beijing Vader",51.507816,-0.0949445638961964,6,Lanjun Wang
2186,616a2fdac3938b7a99c1e533,Max Planck Institute for Polymer Research,37.3721487,-121.9752102,7,Claudio Peroni
2187,616fb6b185e5f4c72c328e7c,Sri Ramakrishna Engineering College,11.1016316,76.9653051,7,Ramya ra
2188,616929e0f84c9e7bcf6d0db5,East China Normal University,31.2284923,121.40211388976886,7,Ming Hu
2189,616e7baff0018774a9f55dcc,Queensland University of Technology,-27.47715625,153.02841003912863,0,K. Li
2190,6166b5e90bf8a395541a3943,University of Tehran,35.70458395,51.39476104247319,6,Omid Bozorg-Haddad
2191,616ef343e829e673458bb8b7,Duke University,36.00015569999999,-78.94422972195878,6,T. Yang
2192,61640066af2ed3d8e36a37ef,Carl von Ossietzky Universität Oldenburg,53.1468722,8.181507870668597,6,Arne Oetjen
2193,614d6c960804e12d1c701496,University of Vienna,48.1951059,16.383721891029737,6,Konstantinos Plakidas
2194,616fe0b0a4ebe2d84e83d294,Koc University,41.20315895,29.072865356234708,6,Ertugrul Basar
2195,61500de65f993818b0233e4a,University of Granada,10.7099538,123.00369819129097,6,Alberto Fernández
2196,615097bddd77338c4792b2fe,Queen's University Belfast,54.58414875,-5.933721043274003,6,Hien Quoc Ngo
2197,614d52140804e12d1c7012f3,Imperial College London,51.4989595,-0.1756412597879449,6,Francisco Ferreira
2198,614f106f9330963bc91412e5,King Faisal University,26.3976702,50.1829923,6,Yurii Zinko
2199,616b210ab942e81812e652ed,Technische Universität Bergakademie Freiberg,50.9248208,13.331843035967744,6,Hari Prabhat
2200,61619f52d1748152acdfa181,Kyrgyz Technical University,28.55190565,77.18093746012104,6,Anarkul E. Sadieva
2201,616d8de81584c8ff96bfd7b2,Vidyasirimedhi Institute of Science and Technology,47.2490787,-1.5478969928398376,6,Tanut Choksatchawathi
2202,616e66d1f0018774a9f55c69,VIT University,43.6623818,-79.4243791,6,M. Abiyaz
2203,61692f17f84c9e7bcf6d0e2a,Independent Researcher,10.53034505,76.34732383612081,6,Patrice Poyet
2204,61698ba4c74a16bb5caa36f3,Moldova State University,47.01889445,28.82446443537956,5,Ishani Sharma
2205,616578e53fcba441cd8d3d87,FHS St. Gallen University of Applied Sciences,48.1044213,11.4594415,5,Charles Gottlieb
2206,616f332bdf772f7fea500516,Universiti Teknologi Malaysia,1.55852225,103.63991379083758,5,Taha Rashid
2207,616c931246c4225dba573274,malong tech,-34.61673085,-58.36976533800491,5,Shiwen Zhang
2208,61655cf87b8f86ba6fd79e4b,"National Research Center, Egypt",32.03159165,44.37252707581807,0,Nada Omar
2209,616f3fa3df772f7fea5005dd,Barcelona Supercomputing Center,41.38978085,2.1163868255703755,0,P. Wood
2210,616e6b6ef0018774a9f55cc6,Patient Centered IT,52.2216394,21.00737979000361,5,Christian Seebode
2211,61668f546c32b1f0cce11f24,Complutense University of Madrid,31.51368535,34.440193408328994,5,Carlos F Tejero
2212,614f6b77b506626d3092d099,Inner Mongolia Agricultural University,40.8113021,111.70416080631632,5,Zhenyu Liu
2213,61698f61c74a16bb5caa372f,Gdynia Maritime University,38.2899482,21.7886469,8,Marta Szarmach
2214,6168a9ad1aae4d3e7d754025,Sri Krishna College of Technology,10.925861,76.92246728552612,8,Jayarajan Parimanam
2215,616a32e9c3938b7a99c1e55e,Trybe,-34.6044675,-58.4592258,5,Carlos Melo
2216,616c061bebae6822626e8a44,Ecole Nationale Supérieure d'Informatique et d'Analyse des Systèmes,33.98418355,-6.867596216580878,5,Mohamed LAZAAR
2217,61514dba78dfda7a654c46cd,Chinese Academy of Sciences,39.980430850000005,116.32595645724716,0,Lianqing Liu
2218,6161cae7386cdfedf60a782f,University Of Kufa,32.03159165,44.37252707581807,0,Ebaa A. Azooz
2219,6167b6b04238181968f258bc,North Central Texas College,33.21405585,-97.12930423335618,0,Jeffrey Jenkins
2220,617277794b01cd4f14cd7a02,Nong Lam University,28.2290209,112.99483204403164,0,Duc Le Anh
2221,61655d707b8f86ba6fd79e59,University of California,37.8753497,-122.23963364918777,0,Qing Song Tian
2222,615179180fc4ccaaa2ef00bb,University of Southern California,34.0218833,-118.28586662125,0,A.M. Dmitriev
2223,616ae9c6a30ca48df2b8dc0e,Beijing University of Posts and Telecommunications,39.960138650000005,116.3519588797128,8,Fei Lyu
2224,61648e388e6e3adce4d24670,Columbia University,40.8176657,-73.95851439291599,8,V. Lathika
2225,616ad2d4c2f3d3fe6cd5ec94,University of Auckland,-36.8755074,174.7526739195763,8,Gillian Dobbie
2226,616b50564602cc92ba16392e,Peoples' Friendship University of Russia,55.6509317,37.50072676122946,6,Ivan Smirnov
2227,6167fed7b3e2860f4b311d2e,"University of California, San Francisco",37.7627257,-122.45825681806237,6,Elizabeth M. Jaffee
2228,6154c62fae1e71978926fa87,U.S. Department of Health and Human Services,38.88662975,-77.01438535889129,6,Betsy L Humphreys
2229,616afab5a46f284bc5044c3d,Technische Universität Kaiserslautern,49.4246142,7.754214153273509,6,Adrian Ulges
2230,6168202365a75e247dd8766c,"Ericsson Research, San Jose, CA, United States",41.7899463,123.40639528167202,6,Adrien Lèbre
2231,6150b28363007987110a0cd9,Northeastern University,42.3390301,-71.08791294953176,4,Albert-Laszlo Barabasi
2232,61689c528a2339fc05c36eb7,Virginia Polytechnic Institute and State University,37.22192675,-80.42728184013652,4,Joseph M. DeSimone
2233,61668e6a6c32b1f0cce11f11,VIT University,43.6623818,-79.4243791,4,Jeyapandiarajan Paulchamy
2234,614ec236d0dc68a07122f714,"Xi'an International Studies University, China",34.231547899999995,108.86355756580944,4,Wei Xue
2235,6165ab80790282318c1ec18c,Northwestern University,42.0551164,-87.67581113482166,4,Sinan Keten
2236,6166da44c9fec16768320faf,WIP Renewable Energies,24.1502966,120.68328608411532,4,Peter Helm
2237,617270524b01cd4f14cd7981,Arkansas State University - Jonesboro,35.843356,-90.67439086474856,0,Spencer Davis
2238,61713d1437a0b05083cd8b62,National Council of State Boards of Nursing,42.35720515,-83.07094978691399,0,Andre Delage
2239,6162d69f0d75ef5cb78159a5,University of Duisburg-Essen,51.427677900000006,6.784316238569627,0,Ulrike Hahn
2240,616b205db942e81812e652de,Beijing Institute of Technology,39.9578214,116.3098236715735,7,Zuo Yunbo
2241,61692748f84c9e7bcf6d0d88,Chinese Academy of Sciences,39.980430850000005,116.32595645724716,7,Ying Wang
2242,61640452af2ed3d8e36a3828,Kabardino-Balkarian State University,43.47691225,43.60476544950456,7,Diana A. Makhieva
2243,61721f51e5d6b0fdaf0f1503,University of Hagen,51.36627115,7.496834401955919,0,Uta Störl
2244,616dfd84efce095c7b2f6952,Islamic University of Medina,24.48354105,39.55910490705455,0,Arshad Ali
2245,617184f8c6c51f32b22eda49,Mediterranean University of Reggio Calabria,-32.29617945,28.208911705445225,0,Antonella Molinaro
2246,616e9624f6f4904eff08852e,University of Uyo,5.04139515,7.920086866255398,6,Daniel Olagunju
2247,616f5341509b0aa35d6d3b14,University of Belgrade,44.7912511,20.4784348,6,Gordana Savic
2248,616e6a37f0018774a9f55cab,Techno International New Town (Formerly known as Techno India College of Technology),13.8218432,100.5131601899768,6,Cory Johns
